Customer_Key,Type,Segment,Recency,Frequency,Monetary,Tenure,Streaming,RFMscore,RFMSscore
1215335,BTC,2,4,3,4,3,1,11,12
1215349,BTS,1,2,1,1,1,1,4,5
1215371,BTC,2,2,4,4,4,4,10,14
1215376,BTS,2,2,3,4,4,4,9,13
1215377,BTC,2,3,3,4,4,4,10,14
1215384,BTC,3,3,1,2,2,3,6,9
1215411,BTC,3,3,2,3,3,3,8,11
1215451,BTC,2,1,3,4,4,4,8,12
1215505,Unknown,NA,1,1,2,1,4,4,8
1215519,BTS,2,4,3,3,3,2,10,12
1215524,BTC,3,3,3,1,2,3,7,10
1215529,BTB,1,2,1,2,2,4,5,9
1215533,BTC,1,2,2,3,1,1,7,8
1215564,BTC,3,1,1,2,2,4,4,8
1215577,BTC,2,3,4,3,3,1,10,11
1215615,BTC,2,2,4,4,4,1,10,11
1215645,BTC,1,2,4,1,2,1,7,8
1215647,BTC,1,2,4,1,3,1,7,8
1215663,BTC,NA,3,2,2,4,NA,7,NA
1215704,BTC,3,1,1,3,4,4,5,9
1215708,BTC,3,4,4,2,2,2,10,12
1215710,BTS,1,2,2,1,1,2,5,7
1215711,BTB,3,4,4,4,4,1,12,13
1215782,BTC,3,3,2,3,2,3,8,11
1215797,BTC,2,2,3,4,4,4,9,13
1215802,BTC,2,4,4,4,3,1,12,13
1215858,BTC,1,3,3,2,1,1,8,9
1215868,BTC,3,1,4,2,4,3,7,10
1215887,BTC,2,2,4,4,4,4,10,14
1215889,BTC,1,4,1,1,1,3,6,9
1215946,BTC,3,3,3,3,3,3,9,12
1215949,BTC,2,4,3,4,3,1,11,12
1215992,Unknown,NA,4,1,1,1,3,6,9
1216026,BTC,2,2,4,3,4,4,9,13
1216046,BTC,2,3,4,3,3,4,10,14
1216161,BTC,2,4,2,3,3,4,9,13
1216204,BTS,2,3,4,4,3,1,11,12
1216221,BTC,3,1,4,3,3,4,8,12
1216256,BTC,3,3,3,3,2,3,9,12
1216308,BTC,2,4,4,3,3,1,11,12
1216319,BTC,2,1,3,4,4,2,8,10
1216327,BTC,1,1,1,1,1,2,3,5
1216355,BTC,3,1,3,2,3,3,6,9
1216401,BTC,3,1,1,1,1,3,3,6
1216423,BTC,2,2,4,3,4,3,9,12
1216459,BTC,2,4,4,3,4,4,11,15
1216503,BTB,2,1,3,4,4,3,8,11
1216532,BTC,NA,1,3,3,4,NA,7,NA
1216562,BTC,3,1,1,3,4,4,5,9
1216573,BTB,2,3,4,2,3,3,9,12
1216717,BTC,2,4,3,4,3,2,11,13
1216742,BTC,2,2,4,4,4,4,10,14
1216785,Unknown,NA,4,1,1,3,3,6,9
1216812,BTC,2,4,3,3,3,4,10,14
1216816,BTC,2,3,4,3,4,4,10,14
1216837,BTC,NA,2,4,4,4,NA,10,NA
1216865,BTC,3,2,2,3,3,4,7,11
1216888,BTC,1,2,1,1,1,2,4,6
1216897,BTC,3,1,2,2,2,4,5,9
1217005,BTS,2,4,3,4,3,1,11,12
1217040,BTC,2,3,4,4,4,2,11,13
1217075,BTC,2,2,4,4,4,3,10,13
1217096,BTC,3,3,3,3,3,4,9,13
1217097,BTC,2,2,4,3,4,2,9,11
1217118,BTC,2,2,4,3,3,1,9,10
1217143,Unknown,NA,2,2,1,2,3,5,8
1217161,BTC,2,3,3,3,3,3,9,12
1217310,BTS,4,3,4,2,2,2,9,11
1217401,BTS,NA,2,4,2,2,NA,8,NA
1217432,BTC,2,2,4,3,3,3,9,12
1217465,BTC,2,4,4,4,4,3,12,15
1217467,BTC,2,2,3,3,4,1,8,9
1217475,BTC,3,2,2,1,3,3,5,8
1217493,BTC,1,1,3,3,3,1,7,8
1217507,BTB,3,4,4,4,3,3,12,15
1217510,BTC,1,4,1,2,2,3,7,10
1217521,BTC,2,3,4,4,4,1,11,12
1217527,BTC,2,4,4,2,3,1,10,11
1217538,BTC,2,3,4,3,3,1,10,11
1217549,BTC,2,3,4,3,4,3,10,13
1217562,BTC,2,2,3,4,4,4,9,13
1217600,BTC,3,1,3,2,3,4,6,10
1217604,BTC,3,2,3,2,3,2,7,9
1217678,BTC,2,1,4,3,4,4,8,12
1217795,Unknown,NA,1,2,3,2,3,6,9
1217915,BTC,3,1,4,1,2,3,6,9
1217920,BTC,2,4,2,3,3,2,9,11
1217922,BTC,2,3,4,4,4,4,11,15
1217925,BTC,2,4,4,4,3,1,12,13
1217945,BTB,2,3,2,3,3,4,8,12
1217947,BTC,3,2,4,1,4,3,7,10
1217964,BTC,2,2,3,4,4,3,9,12
1217971,BTC,2,3,4,4,4,2,11,13
1217988,BTC,3,4,4,3,3,4,11,15
1218021,BTC,1,4,2,3,2,1,9,10
1218045,BTC,2,3,3,4,3,4,10,14
1218054,BTC,2,3,4,4,4,2,11,13
1218074,BTC,2,4,4,4,3,4,12,16
1218109,BTC,2,1,4,4,3,1,9,10
1218114,Unknown,NA,1,1,1,1,3,3,6
1218118,BTC,3,2,2,1,2,4,5,9
1218163,BTC,3,4,2,2,4,4,8,12
1218177,BTC,1,1,2,2,2,1,5,6
1218178,BTC,2,3,4,4,4,4,11,15
1218212,BTC,NA,1,2,1,3,NA,4,NA
1218239,BTC,2,1,4,3,4,1,8,9
1218241,BTC,1,3,2,2,1,1,7,8
1218243,BTC,2,3,4,4,3,1,11,12
1218267,BTC,2,3,3,4,3,1,10,11
1218356,BTC,2,1,4,4,4,4,9,13
1218358,BTC,1,3,1,1,1,1,5,6
1218361,BTC,2,4,3,4,3,4,11,15
1218425,BTC,2,1,4,4,4,1,9,10
1218428,BTC,3,1,4,3,3,4,8,12
1218429,BTC,1,1,2,2,2,1,5,6
1218447,BTC,2,3,4,4,3,2,11,13
1218488,BTC,2,4,4,3,4,3,11,14
1218497,BTC,2,4,4,3,4,3,11,14
1218543,BTC,3,1,3,3,3,4,7,11
1218557,Unknown,NA,3,1,1,1,3,5,8
1218573,BTC,1,3,2,3,2,1,8,9
1218597,BTC,3,3,2,3,3,4,8,12
1218637,BTC,2,2,3,3,4,3,8,11
1218690,BTC,NA,1,1,1,1,NA,3,NA
1218700,BTC,1,2,2,3,3,1,7,8
1218834,BTC,1,3,1,1,1,1,5,6
1218851,BTC,2,1,3,3,3,1,7,8
1218875,BTC,2,1,4,4,3,4,9,13
1218931,BTS,2,2,3,3,4,3,8,11
1218941,BTC,3,3,3,3,3,4,9,13
1218979,BTC,2,3,4,3,3,1,10,11
1218995,BTC,2,4,4,3,3,1,11,12
1219019,BTB,1,1,2,1,2,3,4,7
1219030,BTC,2,2,4,3,3,4,9,13
1219080,Unknown,NA,2,1,1,2,2,4,6
1219085,BTC,3,1,1,3,4,4,5,9
1219187,BTC,2,2,4,4,4,4,10,14
1219264,BTC,1,3,2,2,2,1,7,8
1219279,BTC,2,2,4,4,4,4,10,14
1219302,BTC,2,4,3,4,4,3,11,14
1219309,BTC,2,4,4,4,4,3,12,15
1219350,BTC,1,3,1,1,1,2,5,7
1219446,BTB,1,4,1,1,1,4,6,10
1219513,BTC,NA,2,4,4,4,NA,10,NA
1219544,BTS,2,3,4,4,4,2,11,13
1219578,BTS,2,4,3,4,3,4,11,15
1219581,BTC,2,2,3,4,4,4,9,13
1219583,BTC,2,3,4,4,4,4,11,15
1219585,BTC,2,4,4,4,4,1,12,13
1219618,BTC,2,2,4,4,4,3,10,13
1219622,BTC,NA,4,3,2,2,NA,9,NA
1219652,BTC,1,1,1,2,2,1,4,5
1219747,BTC,3,1,2,3,3,4,6,10
1219753,BTC,1,4,4,2,1,1,10,11
1219754,BTC,2,4,4,4,3,3,12,15
1219785,BTC,1,3,2,2,2,1,7,8
1219804,BTC,2,2,4,4,4,1,10,11
1219815,BTC,1,3,2,3,2,1,8,9
1219858,BTB,1,4,3,2,3,4,9,13
1219867,BTS,1,1,1,1,1,1,3,4
1219903,Unknown,NA,1,2,2,2,1,5,6
1219956,BTC,3,1,4,1,3,1,6,7
1219971,BTC,1,1,1,1,1,1,3,4
1219988,BTC,2,4,3,4,4,4,11,15
1220005,BTS,2,2,4,4,4,2,10,12
1220013,BTC,3,3,2,3,2,3,8,11
1220021,BTC,2,3,3,4,4,4,10,14
1220040,BTS,3,1,1,1,1,3,3,6
1220046,BTC,2,1,3,4,4,1,8,9
1220089,BTC,2,4,3,3,3,3,10,13
1220096,Unknown,NA,2,1,1,1,3,4,7
1220240,BTC,2,3,4,3,3,3,10,13
1220264,BTC,2,4,4,4,4,2,12,14
1220295,BTC,2,2,3,4,4,4,9,13
1220320,BTC,2,1,3,2,3,1,6,7
1220365,BTC,2,2,4,3,3,4,9,13
1220388,BTC,3,4,2,2,3,4,8,12
1220420,BTS,2,4,4,4,3,3,12,15
1220491,BTC,2,4,4,4,3,2,12,14
1220498,Unknown,NA,4,3,4,3,4,11,15
1220502,BTC,2,1,4,4,3,4,9,13
1220580,BTC,NA,2,4,3,2,NA,9,NA
1220592,BTC,2,4,4,3,4,1,11,12
1220625,BTC,2,3,4,4,4,3,11,14
1220639,BTC,1,4,1,2,1,3,7,10
1220738,BTB,3,2,3,3,3,1,8,9
1220768,BTC,2,2,3,3,3,1,8,9
1220791,BTC,2,4,4,4,4,2,12,14
1220797,BTC,1,3,2,1,1,3,6,9
1220822,BTC,3,1,1,2,2,4,4,8
1220829,BTC,2,4,4,4,4,3,12,15
1220867,BTC,2,3,4,3,3,1,10,11
1220904,BTS,3,4,1,2,2,4,7,11
1220963,BTC,2,1,4,3,3,1,8,9
1220989,BTC,2,4,4,3,3,2,11,13
1221036,BTC,2,3,4,3,3,2,10,12
1221050,BTC,3,2,2,2,2,4,6,10
1221073,BTC,2,4,4,4,4,4,12,16
1221100,BTC,2,2,4,3,4,3,9,12
1221136,BTC,2,2,4,3,4,3,9,12
1221150,BTC,2,4,4,4,3,4,12,16
1221197,BTC,2,1,4,3,4,4,8,12
1221237,BTC,2,4,4,4,4,1,12,13
1221259,BTC,2,3,4,4,4,4,11,15
1221306,BTC,3,1,3,1,4,3,5,8
1221351,BTC,NA,1,1,2,1,NA,4,NA
1221381,BTC,2,1,3,4,3,1,8,9
1221408,BTC,2,2,4,4,3,4,10,14
1221410,BTC,1,1,2,3,2,1,6,7
1221433,BTB,1,1,2,2,2,4,5,9
1221460,Unknown,NA,1,1,1,1,3,3,6
1221519,BTC,2,3,3,4,4,1,10,11
1221550,BTC,NA,2,2,3,2,NA,7,NA
1221581,Unknown,NA,3,2,2,2,1,7,8
1221592,BTC,NA,1,3,2,3,NA,6,NA
1221613,BTC,2,3,4,4,3,2,11,13
1221633,BTC,2,2,4,3,3,3,9,12
1221639,BTC,2,1,4,4,3,4,9,13
1221665,BTC,3,2,1,2,2,3,5,8
1221669,BTS,3,2,3,1,2,3,6,9
1221670,BTC,2,4,4,3,3,1,11,12
1221675,BTS,3,4,1,2,2,4,7,11
1221702,BTC,3,1,4,3,2,3,8,11
1221720,BTC,3,4,2,3,3,4,9,13
1221798,Unknown,NA,2,1,2,1,4,5,9
1221799,BTC,2,3,4,3,3,4,10,14
1221800,Unknown,NA,2,2,1,2,4,5,9
1221803,BTC,2,1,3,4,4,4,8,12
1221809,BTC,2,2,4,4,4,1,10,11
1221844,Unknown,NA,3,2,3,3,3,8,11
1221869,BTC,3,1,1,1,3,3,3,6
1221934,BTC,2,3,4,4,3,3,11,14
1221959,BTC,1,2,2,1,1,1,5,6
1222015,BTC,3,2,3,1,4,4,6,10
1222020,BTC,1,4,1,1,1,3,6,9
1222056,BTS,2,3,3,4,3,4,10,14
1222062,BTS,3,3,4,1,2,4,8,12
1222127,BTC,3,1,3,2,2,4,6,10
1222133,BTC,2,2,4,3,3,1,9,10
1222389,BTC,1,2,1,1,1,2,4,6
1222397,BTC,3,2,1,2,2,3,5,8
1222424,BTC,3,1,2,3,4,3,6,9
1222460,BTC,2,1,4,3,3,3,8,11
1222529,BTC,2,4,4,3,4,3,11,14
1222533,BTC,1,2,1,1,1,1,4,5
1222590,BTC,2,2,4,4,4,1,10,11
1222626,BTB,2,4,4,4,4,4,12,16
1222633,BTB,2,3,4,4,4,3,11,14
1222658,BTC,3,3,2,2,4,4,7,11
1222682,BTC,1,2,3,3,2,1,8,9
1222777,BTB,2,4,4,2,4,3,10,13
1222794,BTC,2,2,4,4,4,4,10,14
1222807,BTC,2,1,3,4,4,1,8,9
1222815,BTC,1,2,2,2,2,1,6,7
1222816,Unknown,NA,4,3,1,2,3,8,11
1222858,BTC,2,4,4,3,3,1,11,12
1222886,BTC,2,1,3,4,3,4,8,12
1222935,BTC,2,4,4,4,4,1,12,13
1222951,BTC,2,1,4,4,4,4,9,13
1222966,BTC,3,2,2,2,2,4,6,10
1222989,BTC,2,1,3,4,4,3,8,11
1222998,BTC,2,1,4,4,4,3,9,12
1223000,BTC,1,3,1,2,2,2,6,8
1223022,BTB,2,4,4,4,4,3,12,15
1223041,BTC,2,1,4,4,4,3,9,12
1223064,BTC,2,3,4,4,4,4,11,15
1223116,Unknown,NA,3,1,2,1,3,6,9
1223148,BTS,NA,4,3,4,3,NA,11,NA
1223175,BTC,2,2,4,3,4,3,9,12
1223218,BTC,3,1,3,2,2,3,6,9
1223221,Unknown,NA,3,2,3,3,2,8,10
1223254,BTC,2,3,4,3,4,1,10,11
1223301,BTB,1,1,3,3,2,4,7,11
1223314,BTB,3,4,4,4,3,1,12,13
1223363,BTS,2,4,4,4,4,2,12,14
1223375,BTI,2,4,4,4,4,1,12,13
1223383,BTC,2,4,3,4,3,4,11,15
1223453,BTC,3,1,1,3,2,2,5,7
1223537,BTC,2,1,4,3,3,1,8,9
1223578,BTC,1,1,1,1,2,1,3,4
1223603,BTC,1,4,4,2,3,1,10,11
1223631,BTC,2,2,4,4,3,4,10,14
1223679,BTC,3,2,3,1,3,2,6,8
1223715,BTC,2,3,4,4,3,2,11,13
1223752,BTC,2,3,4,4,4,2,11,13
1223856,BTC,1,1,1,1,1,1,3,4
1223862,Unknown,NA,2,1,2,1,1,5,6
1223872,BTC,2,2,4,4,4,1,10,11
1223879,BTB,1,3,1,1,3,2,5,7
1223881,BTC,3,4,2,3,2,4,9,13
1223882,BTC,1,3,2,3,2,1,8,9
1223904,BTC,2,3,4,3,3,2,10,12
1223905,BTC,3,2,2,2,2,4,6,10
1223930,BTC,1,1,3,1,3,1,5,6
1223967,BTC,2,4,4,4,4,4,12,16
1223976,BTC,3,3,3,2,2,4,8,12
1223986,BTC,2,4,3,4,3,1,11,12
1224043,BTC,2,4,4,3,3,1,11,12
1224053,BTC,2,4,4,4,3,3,12,15
1224104,BTB,2,4,4,4,3,4,12,16
1224137,BTS,2,1,4,4,4,1,9,10
1224200,BTC,2,3,4,4,4,2,11,13
1224396,BTC,2,1,4,4,4,1,9,10
1224407,BTC,2,2,4,4,4,3,10,13
1224441,BTC,2,3,4,3,4,3,10,13
1224459,BTS,3,4,2,2,2,2,8,10
1224467,BTS,3,3,3,1,2,4,7,11
1224492,BTC,2,4,4,4,3,1,12,13
1224493,BTS,2,1,3,4,4,1,8,9
1224521,BTC,2,2,4,3,4,3,9,12
1224541,BTC,3,3,1,1,3,3,5,8
1224546,BTS,1,2,1,1,1,1,4,5
1224590,BTC,3,3,4,3,2,3,10,13
1224592,BTC,3,2,2,3,2,4,7,11
1224599,BTC,1,4,1,1,1,1,6,7
1224715,BTC,2,4,3,2,3,1,9,10
1224764,BTC,2,4,4,3,3,4,11,15
1224815,BTC,2,2,4,4,4,3,10,13
1224849,BTC,2,2,4,4,4,4,10,14
1224880,BTC,2,3,4,3,4,4,10,14
1224912,BTC,3,2,2,2,2,3,6,9
1224914,BTC,2,3,4,3,3,1,10,11
1224954,BTC,1,3,2,2,2,1,7,8
1225010,BTC,2,3,3,4,4,1,10,11
1225049,BTC,3,4,4,1,3,3,9,12
1225058,BTC,1,2,2,1,3,1,5,6
1225066,BTC,2,3,4,3,4,2,10,12
1225097,BTC,2,1,4,4,4,1,9,10
1225108,BTC,2,1,3,4,4,4,8,12
1225142,Unknown,NA,3,1,3,1,4,7,11
1225175,BTC,3,1,2,2,2,2,5,7
1225183,BTC,2,4,3,3,3,1,10,11
1225211,BTC,2,3,4,3,4,1,10,11
1225219,BTC,3,1,2,1,4,4,4,8
1225408,Unknown,NA,4,1,2,2,4,7,11
1225510,BTC,NA,2,2,1,2,NA,5,NA
1225511,BTC,2,1,4,4,4,3,9,12
1225536,BTC,2,1,3,4,4,1,8,9
1225552,BTC,2,3,3,4,4,4,10,14
1225593,BTC,1,4,2,3,2,1,9,10
1225606,BTB,1,3,1,1,1,2,5,7
1225730,BTC,3,3,4,2,2,3,9,12
1225832,BTC,2,3,4,3,3,3,10,13
1225878,BTC,3,2,1,2,1,4,5,9
1225892,BTC,2,3,4,3,4,1,10,11
1225903,Unknown,NA,1,1,2,2,3,4,7
1225945,BTC,1,3,2,3,2,1,8,9
1225954,BTC,2,4,4,3,4,1,11,12
1225956,BTC,2,2,4,4,3,4,10,14
1225976,BTC,2,4,3,4,3,1,11,12
1225998,BTC,2,3,4,4,4,2,11,13
1226016,BTC,1,1,1,1,1,1,3,4
1226064,BTC,2,4,4,4,3,1,12,13
1226103,BTC,3,2,2,3,3,2,7,9
1226134,Unknown,NA,1,3,4,4,3,8,11
1226180,BTC,2,2,3,3,4,2,8,10
1226208,BTC,2,4,3,4,3,1,11,12
1226344,BTC,2,1,4,4,4,3,9,12
1226352,BTS,2,1,3,4,4,1,8,9
1226356,BTB,2,2,4,4,4,3,10,13
1226394,BTC,3,1,1,2,3,4,4,8
1226413,BTC,1,3,2,1,1,1,6,7
1226454,BTC,3,4,3,1,4,3,8,11
1226495,BTB,2,1,1,4,4,3,6,9
1226566,BTC,1,4,2,2,2,1,8,9
1226573,BTC,2,1,3,4,4,1,8,9
1226592,BTC,3,1,2,2,2,2,5,7
1226611,BTC,2,3,3,3,4,4,9,13
1226643,BTC,3,1,1,2,3,2,4,6
1226691,BTC,2,1,4,3,4,3,8,11
1226700,BTC,2,1,4,4,4,4,9,13
1226701,BTC,2,1,4,3,4,3,8,11
1226787,BTC,1,1,3,2,3,1,6,7
1226788,BTC,2,2,4,4,4,3,10,13
1226795,BTC,3,3,2,2,2,2,7,9
1226846,BTC,3,2,3,1,3,3,6,9
1226858,BTC,1,1,2,2,2,1,5,6
1226866,BTC,NA,2,4,1,2,NA,7,NA
1226869,BTC,2,2,4,4,3,1,10,11
1226919,BTC,1,2,2,2,1,1,6,7
1226943,BTC,3,1,4,1,3,4,6,10
1226975,BTC,3,1,1,2,2,2,4,6
1226977,BTC,2,3,3,4,4,1,10,11
1226992,BTC,1,2,4,2,2,1,8,9
1227024,BTC,1,2,1,2,2,3,5,8
1227026,BTS,2,4,3,4,3,1,11,12
1227143,BTS,2,4,4,4,4,2,12,14
1227148,BTC,3,1,2,1,3,4,4,8
1227168,BTC,2,1,3,3,3,1,7,8
1227231,BTC,2,3,4,4,3,4,11,15
1227233,BTC,2,3,4,3,4,1,10,11
1227252,BTS,3,1,4,2,3,4,7,11
1227299,BTC,1,4,1,1,1,3,6,9
1227340,BTC,2,1,4,4,4,1,9,10
1227351,BTC,3,1,2,2,2,3,5,8
1227364,BTC,2,2,4,4,4,4,10,14
1227377,BTC,2,4,1,3,4,1,8,9
1227380,BTC,2,3,4,3,4,3,10,13
1227446,BTC,NA,2,2,2,1,NA,6,NA
1227455,BTC,2,2,4,3,3,1,9,10
1227480,BTC,2,2,4,3,3,2,9,11
1227514,BTC,3,3,2,2,1,3,7,10
1227552,BTC,2,4,4,3,4,1,11,12
1227571,BTC,2,3,4,2,3,3,9,12
1227675,BTC,2,2,4,4,4,4,10,14
1227697,BTC,2,4,4,4,3,4,12,16
1227736,BTC,2,4,3,3,3,4,10,14
1227782,BTB,1,1,1,3,4,1,5,6
1227798,BTC,3,1,2,3,4,3,6,9
1227844,BTC,3,1,2,3,3,3,6,9
1227870,BTB,1,1,1,2,1,1,4,5
1227902,BTC,3,3,2,2,3,3,7,10
1227960,BTC,2,4,4,4,4,1,12,13
1227962,BTS,NA,4,4,3,3,NA,11,NA
1227969,Unknown,NA,2,3,4,4,3,9,12
1228010,BTC,NA,1,4,2,3,NA,7,NA
1228019,BTC,1,2,1,2,2,2,5,7
1228034,BTC,2,2,4,4,4,4,10,14
1228036,BTC,3,4,3,3,3,2,10,12
1228054,BTC,2,4,4,4,3,3,12,15
1228060,BTC,3,1,3,3,3,4,7,11
1228206,BTC,3,4,2,2,2,4,8,12
1228207,BTC,2,2,4,4,4,4,10,14
1228232,BTC,2,4,3,3,4,4,10,14
1228237,BTC,1,4,3,2,2,2,9,11
1228238,BTC,3,1,2,3,4,4,6,10
1228252,BTC,2,4,4,3,4,3,11,14
1228290,BTC,1,3,1,1,1,2,5,7
1228319,BTC,2,3,4,3,4,3,10,13
1228332,BTC,3,3,3,2,2,2,8,10
1228430,BTC,2,3,4,2,3,1,9,10
1228557,BTC,2,1,4,4,4,4,9,13
1228590,BTC,2,3,3,4,3,3,10,13
1228598,BTC,1,3,1,1,1,1,5,6
1228600,BTC,2,2,4,4,4,4,10,14
1228619,BTC,2,3,4,3,4,1,10,11
1228634,BTC,3,1,4,1,4,3,6,9
1228673,BTC,2,1,4,4,4,1,9,10
1228680,BTC,3,4,1,2,2,4,7,11
1228709,BTC,3,4,2,3,3,4,9,13
1228762,BTC,2,4,3,4,3,1,11,12
1228877,BTC,3,3,2,3,2,4,8,12
1228882,BTC,2,4,4,4,3,2,12,14
1228885,BTC,2,4,4,3,4,1,11,12
1228904,BTC,3,2,3,2,3,4,7,11
1228994,BTB,3,2,4,4,4,1,10,11
1229002,BTC,3,3,2,2,2,4,7,11
1229041,BTC,3,3,2,2,4,2,7,9
1229074,BTC,3,1,1,3,4,3,5,8
1229090,BTC,1,1,3,2,2,1,6,7
1229123,Unknown,NA,1,1,2,2,1,4,5
1229148,BTC,NA,2,1,1,1,NA,4,NA
1229163,BTC,3,2,3,3,3,4,8,12
1229234,Unknown,NA,1,1,2,2,3,4,7
1229281,BTS,3,1,1,2,2,4,4,8
1229297,BTC,2,3,4,4,3,3,11,14
1229305,BTI,2,1,3,4,4,1,8,9
1229324,BTC,1,1,1,3,2,2,5,7
1229343,Unknown,NA,2,1,2,2,2,5,7
1229372,Unknown,NA,2,1,1,1,2,4,6
1229374,BTC,2,3,3,3,3,1,9,10
1229376,BTC,3,1,2,2,2,2,5,7
1229440,BTC,3,1,2,2,2,4,5,9
1229487,BTC,3,3,3,3,4,4,9,13
1229488,BTC,2,2,4,4,4,4,10,14
1229497,BTC,3,1,3,4,3,4,8,12
1229545,BTC,1,1,2,2,2,1,5,6
1229701,BTC,3,1,2,1,2,3,4,7
1229713,BTC,3,1,2,2,2,4,5,9
1229723,BTC,2,1,3,4,4,1,8,9
1229759,BTC,2,2,4,3,4,1,9,10
1229768,BTC,2,1,3,4,4,4,8,12
1229779,BTC,2,4,4,4,3,2,12,14
1229816,BTC,2,1,4,4,4,4,9,13
1229817,Unknown,NA,2,2,3,2,4,7,11
1229832,BTC,2,4,4,4,3,1,12,13
1229836,BTC,2,3,4,3,4,4,10,14
1229837,BTB,2,3,4,4,3,4,11,15
1229879,BTC,3,3,3,2,3,4,8,12
1229887,BTC,2,1,4,3,3,4,8,12
1229904,BTS,4,3,4,3,2,1,10,11
1229971,BTC,1,2,2,2,3,1,6,7
1229977,BTC,3,4,2,2,2,4,8,12
1230009,BTC,3,4,3,3,2,4,10,14
1230140,BTC,2,1,3,4,4,1,8,9
1230153,BTC,2,3,3,4,4,1,10,11
1230186,BTC,2,4,4,3,4,1,11,12
1230277,Unknown,NA,2,2,3,2,4,7,11
1230340,BTS,3,2,2,2,2,3,6,9
1230344,BTC,2,3,3,3,3,1,9,10
1230351,BTB,3,2,4,3,4,1,9,10
1230438,BTC,2,2,3,4,4,3,9,12
1230523,Unknown,NA,1,2,3,2,1,6,7
1230532,BTC,3,1,2,2,1,4,5,9
1230546,BTC,2,3,3,4,4,1,10,11
1230582,BTC,NA,4,4,3,3,NA,11,NA
1230585,BTC,2,1,4,4,4,4,9,13
1230716,BTC,3,1,1,3,3,4,5,9
1230717,BTC,2,4,4,1,4,2,9,11
1230731,BTC,2,3,4,2,3,1,9,10
1230747,BTC,2,2,3,4,3,3,9,12
1230773,BTC,2,4,3,4,3,1,11,12
1230787,BTC,2,2,4,4,4,1,10,11
1230804,BTC,2,1,3,4,3,4,8,12
1230860,BTC,1,1,1,1,1,3,3,6
1230927,BTC,2,1,4,4,4,1,9,10
1230964,BTC,2,2,4,3,4,1,9,10
1230989,Unknown,NA,2,1,2,1,3,5,8
1231005,BTC,3,4,3,3,3,4,10,14
1231035,BTC,2,1,4,4,4,4,9,13
1231070,BTC,1,4,1,1,1,1,6,7
1231140,BTC,2,1,4,3,4,4,8,12
1231143,Unknown,NA,1,2,1,2,2,4,6
1231168,BTC,2,3,4,3,3,1,10,11
1231187,BTC,2,3,3,4,4,1,10,11
1231192,BTC,3,2,3,1,2,4,6,10
1231194,BTC,3,1,2,1,3,4,4,8
1231200,BTC,1,4,4,2,1,3,10,13
1231211,BTC,3,3,2,3,3,4,8,12
1231213,BTC,3,1,2,3,4,3,6,9
1231218,BTC,2,4,4,3,3,4,11,15
1231219,BTC,2,1,4,4,3,4,9,13
1231290,BTC,1,1,1,1,1,2,3,5
1231304,BTS,2,3,4,3,3,4,10,14
1231338,BTC,2,3,3,3,4,1,9,10
1231358,BTC,3,3,3,3,3,4,9,13
1231373,BTC,2,3,4,4,4,4,11,15
1231419,BTC,1,2,3,2,1,1,7,8
1231454,BTC,2,2,4,4,4,3,10,13
1231455,BTC,1,4,1,1,1,3,6,9
1231466,BTC,2,4,3,2,4,2,9,11
1231476,BTC,2,3,3,3,3,3,9,12
1231479,BTC,2,1,4,2,4,3,7,10
1231482,BTB,2,4,4,4,3,3,12,15
1231540,BTC,2,4,4,2,4,1,10,11
1231574,Unknown,NA,1,1,1,2,2,3,5
1231600,BTC,2,3,4,4,4,4,11,15
1231605,BTC,3,1,2,3,2,2,6,8
1231655,BTC,2,2,4,4,4,3,10,13
1231721,Unknown,NA,3,1,2,2,1,6,7
1231724,BTC,3,2,3,3,3,3,8,11
1231749,BTC,3,2,2,3,3,3,7,10
1231750,BTC,2,2,4,3,4,1,9,10
1231754,BTB,1,4,1,1,1,1,6,7
1231759,BTC,3,3,3,3,3,3,9,12
1231891,BTC,2,3,4,3,3,1,10,11
1231895,BTS,4,4,4,2,4,1,10,11
1231904,BTC,2,4,3,3,3,1,10,11
1231960,BTC,3,1,2,2,2,3,5,8
1231962,BTC,1,3,1,1,2,3,5,8
1231972,BTC,2,4,4,4,3,3,12,15
1232009,BTC,2,2,3,4,4,1,9,10
1232020,BTC,2,3,3,4,4,3,10,13
1232078,BTC,3,3,4,1,3,3,8,11
1232094,BTS,3,1,1,1,2,4,3,7
1232122,BTC,3,1,2,2,2,4,5,9
1232192,BTB,1,3,2,1,2,2,6,8
1232210,BTC,3,3,2,3,2,4,8,12
1232211,BTC,3,3,3,3,3,4,9,13
1232216,BTC,3,2,2,3,2,3,7,10
1232247,BTS,2,2,4,4,4,1,10,11
1232253,BTC,2,1,4,4,4,3,9,12
1232267,Unknown,NA,4,2,3,3,3,9,12
1232355,BTC,2,3,3,3,3,1,9,10
1232379,BTS,3,2,1,2,1,3,5,8
1232395,BTC,2,2,3,4,4,4,9,13
1232424,BTC,3,4,3,2,1,3,9,12
1232438,Unknown,NA,1,1,1,1,3,3,6
1232458,BTC,2,1,4,3,4,1,8,9
1232503,BTC,1,3,3,3,2,1,9,10
1232514,BTC,1,1,2,2,3,1,5,6
1232560,BTC,3,1,3,2,3,3,6,9
1232629,BTC,2,3,4,4,4,4,11,15
1232636,BTC,2,4,4,4,3,1,12,13
1232637,BTC,2,3,4,4,3,4,11,15
